TIME,start_port_id,end_port_id,user_id,gross_sales_amount_tax_excluded,payment_amount_tax_excluded,ride_duration_seconds
2023-01-19 12:00:00,20043,20039,bqiuwIuOsCQaX3cmR2CnMD8kMdU2,632,178,2617
2023-01-19 09:00:00,20010,20006,xNOTnbEDOFYDkxxPWKrh,87,87,240
2023-01-19 20:00:00,20020,20005,lEi9fiRMaycqXKSN9wZHgGrmtf12,128,128,365
2023-01-19 20:00:00,20020,20005,J0N3kzULAuR0OvUPLlCfto39Ex33,128,128,406
2023-01-19 13:00:00,20020,20005,lEi9fiRMaycqXKSN9wZHgGrmtf12,128,128,401
2023-01-19 13:00:00,20020,20005,J0N3kzULAuR0OvUPLlCfto39Ex33,141,141,423
2023-01-19 12:00:00,20047,20051,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,155,155,521
2023-01-19 10:00:00,20001,20027,r1kiE2LMUOUtjabPOIDG,155,155,516
2023-01-19 08:00:00,20051,20031,aUdwYzgPJ4SpuZduv0hzjrhisZx2,169,169,596
2023-01-19 20:00:00,20010,20010,t1ooK5kKeWAtYFWLQ7w2,182,0,652
2023-01-19 15:00:00,20043,20019,fBQBO6E8andmMRKGQozXKSI3bBw2,196,196,696
2023-01-19 15:00:00,20043,20019,vlNvScUPLvcB6UzEkurCVj6sQpv1,196,196,665
2023-01-19 18:00:00,20046,20019,rVr8a2nUdAd45Vi0ky9D5dxlfDE3,196,196,704
2023-01-19 14:00:00,20051,20047,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,210,210,733
2023-01-19 07:00:00,20041,20026,hT4Z0WL6SUNMdxaNn2ng,210,210,766
2023-01-19 18:00:00,20026,20041,hT4Z0WL6SUNMdxaNn2ng,237,237,845
2023-01-19 21:00:00,20020,20041,Ds4FHW7Jt4enG5GVRWMYQzFIVc72,223,223,791
2023-01-19 20:00:00,20029,20003,MB8XGKuLJBSPtKMlfdVT,250,250,908
2023-01-19 08:00:00,20044,20001,UyyrTvo22TMcqhRTaAUzGS4MmVW2,250,250,915
2023-01-19 20:00:00,20029,20034,phl9sDFvXRcBd1iJR2GTtMS6uHd2,250,250,923
2023-01-19 10:00:00,20049,20026,J72YclO1pXSI13LyBlvK,264,264,976
2023-01-19 16:00:00,20010,20055,97QRzNZN83jKmeUBHghT,264,264,1006
2023-01-19 16:00:00,20047,20051,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,264,264,971
2023-01-19 02:00:00,20033,20054,6HAS1TMJ7lWomZzlOGsd,291,291,1114
2023-01-19 20:00:00,20029,20056,o5uHLJ5633W9Nx0z8upKnqdEoi92,373,0,1457
2023-01-19 15:00:00,20019,20041,q64gFenLMqN4lc8oMpnUYGrr6Qr2,373,0,1478
2023-01-19 15:00:00,20019,20041,hjhKHiQeAYh8QCXUmVEZnWqFek92,360,0,1421
2023-01-19 14:00:00,20055,20055,dVQSDNOOsLaniiZaRdeut5BjaFZ2,0,0,1460
2023-01-19 14:00:00,20055,20055,th10pUagB8Ze0ucmmirspBjDVqQ2,373,373,1465
2023-01-19 20:00:00,20029,20056,4exur5zJPNNlPTjkcIs0h5OFqKg1,373,0,1482
2023-01-19 12:00:00,20021,20063,Lv5rolks7jYGA4WGEU7NbhDZToI2,400,0,1561
2023-01-19 12:00:00,20021,20063,rIkSnjGgOSEzqiKW3cqu,400,400,1577
2023-01-19 21:00:00,20009,20052,4exur5zJPNNlPTjkcIs0h5OFqKg1,441,0,1757
2023-01-19 21:00:00,20009,20052,o5uHLJ5633W9Nx0z8upKnqdEoi92,428,0,1735
2023-01-19 20:00:00,20032,20043,O6VrTKT86gciYWzvXHt9cGAf6Ur1,441,441,1789
2023-01-19 20:00:00,20032,20043,iDiZv2m1dfZMSz7jfBCTnR749TV2,441,441,1776
2023-02-05 22:00:00,20061,20061,MMoj45JHgcR0Fz9FW26K,46,46,32
2023-02-05 16:00:00,20001,20002,eGuEEyU5scHwBBs8UpuB,100,100,289
2023-02-05 08:00:00,20050,20044,sdntLkkUvFX6Y75yMEt5mHaUaMk2,114,114,314
2023-02-05 07:00:00,20001,20002,AwUc3X07HkZ49loJN9tc,114,114,300
2023-02-05 12:00:00,20061,20029,ZQyB6IXvqdf2F55SBenvHg0REkj2,128,128,380
2023-02-05 08:00:00,20051,20030,aUdwYzgPJ4SpuZduv0hzjrhisZx2,141,141,477
2023-02-05 14:00:00,20044,20050,sdntLkkUvFX6Y75yMEt5mHaUaMk2,155,155,490
2023-02-05 17:00:00,20021,20066,6opEjbql1NOBbZkBIohC,155,155,511
2023-02-05 11:00:00,20061,20038,gipQfp6SKVEViu1BZVjq,155,155,485
2023-02-05 18:00:00,20002,20052,eGuEEyU5scHwBBs8UpuB,155,155,529
2023-02-05 07:00:00,20023,20019,KO0kbu2l3GRQwTPmvD8c2shD86k1,169,169,581
2023-02-05 07:00:00,20023,20019,HeFcvuytPJeBQ3EG6aXdUx3Dbsi1,169,169,580
2023-02-05 07:00:00,20061,20002,JJj7BWMpT8RzW6l4V5ox,169,169,559
2023-02-05 11:00:00,20009,20009,U9kSTiPZ4CaQaPop0yY4JTm529t2,169,0,557
2023-02-05 11:00:00,20025,20011,8PYIZwEODBSyisXB57rPM5RXUlx2,169,169,547
2023-02-05 23:00:00,20031,20051,aUdwYzgPJ4SpuZduv0hzjrhisZx2,169,169,592
2023-02-05 11:00:00,20025,20011,EtbxqM2peEhbOFAJXlk4,169,169,552
2023-02-05 07:00:00,20056,20023,HeFcvuytPJeBQ3EG6aXdUx3Dbsi1,182,182,651
2023-02-05 07:00:00,20056,20023,KO0kbu2l3GRQwTPmvD8c2shD86k1,182,182,656
2023-02-05 10:00:00,20043,20025,BXDGmXJXCqhCxqBe6gwFFRvNdoi2,196,196,667
2023-02-05 09:00:00,20034,20022,ufsh7oj3X9hl87dIJXUd,196,196,678
2023-02-05 11:00:00,20050,20042,X3yQa7vWP2M5QDpqcldDD4nS0k23,196,0,682
2023-02-05 13:00:00,20058,20005,L10fS0YNZXW1rUPtiJm2cPcLnYf1,196,196,716
2023-02-05 11:00:00,20051,20042,1q5G0SftkdWtFRwgzSuQIUp7x6m2,196,196,707
2023-02-05 13:00:00,20058,20005,uTjYZeE15LQHR8eIayU2JFqGW0b2,196,196,718
2023-02-05 10:00:00,20019,20001,KO0kbu2l3GRQwTPmvD8c2shD86k1,210,210,739
2023-02-05 18:00:00,20003,20052,jLNDkQ8QeHVsIjsvo9UGqoU9dVx2,223,223,788
2023-02-05 18:00:00,20003,20052,0enhBD1eVFUt5x26uYmBGLcWDlB2,223,223,789
2023-02-05 16:00:00,20003,20019,yMgppgngKxh53POeEGLAMiFCTIp1,237,0,855
2023-02-05 13:00:00,20006,20024,K64hMGAr0pbRXLa75TImVJtM1DC3,223,0,804
2023-02-05 16:00:00,20003,20019,otWslmkIgsQSWBRxhVXlmY7QbK72,237,0,842
2023-02-05 12:00:00,20009,20001,efv9CYDB3qs67XlLkUDz,237,237,868
2023-02-05 10:00:00,20019,20001,HeFcvuytPJeBQ3EG6aXdUx3Dbsi1,237,237,844
2023-02-05 12:00:00,20009,20001,CfIko68dwyenpor5RUue,237,237,851
2023-02-05 16:00:00,20045,20003,gQwyhPWl1scYzaPUSLJCc6pLPfM2,237,237,888
2023-02-05 10:00:00,20043,20009,efv9CYDB3qs67XlLkUDz,264,0,969
2023-02-05 10:00:00,20043,20009,Ao9YVNQZlJ42L4xkqiK8,264,0,964
2023-02-05 22:00:00,20065,20031,GevIqyF4Izc7tTYuH3V2k1G6HiP2,250,0,935
2023-02-05 10:00:00,20043,20009,CfIko68dwyenpor5RUue,250,250,953
2023-02-05 14:00:00,20001,20020,9zZXz6O7BFgC5JG3AiADMXJMg0v1,250,250,924
2023-02-05 00:00:00,20021,20021,wSf6SxZzC7d4Ew4GThuysTppEDE2,250,250,954
2023-02-05 15:00:00,20044,20011,mxsZFAThxWh0lRys1qLM,264,264,971
2023-02-05 15:00:00,20009,20063,xKY0iexmTj2pXfToh1XR,264,264,994
2023-02-05 09:00:00,20014,20019,PR8RjHYLbgN3vgHWEhTNPQgLj5d2,264,264,990
2023-02-05 17:00:00,20020,20008,NCItrr0qwFgqJEz63oUiwZ7iwF92,264,264,988
2023-02-05 17:00:00,20020,20008,YtaidpfaWqThDkM2MFZDt4HJant1,264,264,997
2023-02-05 15:00:00,20009,20063,vAIDGBc2hy0HwBTlLVZc,278,278,1039
2023-02-05 09:00:00,20014,20019,EmtxR101UFSEnUHAQeqXPs894Np1,278,278,1043
2023-02-05 16:00:00,20045,20026,kqOFo4yMghhVrOUXah1YPG1sFSZ2,291,291,1081
2023-02-05 15:00:00,20043,20056,pQd0sbEEqOT5B623BKhIsepPYsy2,291,0,1134
2023-02-05 13:00:00,20019,20001,i72dsh2qWacX0sagXPD14enkptZ2,305,0,1147
2023-02-05 14:00:00,20003,20045,8E7wT2yc5BWytQCROOeiFDKoyLQ2,291,0,1131
2023-02-05 14:00:00,20003,20045,kqOFo4yMghhVrOUXah1YPG1sFSZ2,305,0,1165
2023-02-05 13:00:00,20019,20001,rBkSs9fHITefzUaguaIjAc16Veq1,291,0,1131
2023-02-05 16:00:00,20045,20026,8E7wT2yc5BWytQCROOeiFDKoyLQ2,291,291,1120
2023-02-05 16:00:00,20052,20007,0enhBD1eVFUt5x26uYmBGLcWDlB2,305,305,1180
2023-02-05 12:00:00,20001,20061,KJcAVNNGQPO1ij51HJm59EIgCZc2,319,0,1201
2023-02-05 16:00:00,20041,20034,pzN4gyvcpfubODbLwkZr,305,305,1180
2023-02-05 16:00:00,20041,20034,YCFX7jpdrrovfZtAL0FI,305,305,1182
2023-02-05 12:00:00,20001,20061,XzaVjjNSKmODRqYF2mPv1XCCvWi1,319,0,1219
2023-02-05 13:00:00,20024,20009,NCItrr0qwFgqJEz63oUiwZ7iwF92,319,0,1241
2023-02-05 18:00:00,20054,20006,S3ZAQL5aA0UaQolOSIFyeSeonQe2,319,0,1250
2023-02-05 16:00:00,20001,20019,0mcjxrNPxBUIlEqCF8HkJfsRrFF3,332,332,1295
2023-02-05 13:00:00,20024,20009,YtaidpfaWqThDkM2MFZDt4HJant1,332,332,1285
2023-02-05 16:00:00,20034,20034,aXJyswiXIUcwPkE88WkH1QWv12t2,332,332,1265
2023-02-05 10:00:00,20014,20020,w3JLxND5ioTieVh5l2vARdzH5m72,332,0,1320
2023-02-05 18:00:00,20054,20006,s1ybr1veiOfOzsaoLJbU9CCOEJm2,332,0,1284
2023-02-05 10:00:00,20034,20034,aXJyswiXIUcwPkE88WkH1QWv12t2,332,332,1313
2023-02-05 15:00:00,20047,20018,cmhC7ZHgBoMytgVc7YDkao1tR183,346,346,1360
2023-02-05 11:00:00,20058,20019,DALiAnhsWeKRV6EbGxpE,346,0,1371
2023-02-05 11:00:00,20058,20019,9A1pZ9DfQadI6MK1kAMavx4Efog2,346,0,1359
2023-02-05 16:00:00,20001,20018,riWuBotw27QOQnBuLbmsKLGNUuy1,346,346,1380
2023-02-05 21:00:00,20018,20043,LHl7DBjrLJXo42LeGq7rwTGbB7t1,346,346,1378
2023-02-05 16:00:00,20054,20018,nXUeMwWVzeT7fpMaSk0zSfXQwOa2,346,346,1348
2023-02-05 16:00:00,20052,20028,TuO3yfE2xwabmW9OtyT7cRQ4LFX2,360,360,1391
2023-02-05 15:00:00,20047,20018,ED1bA1YjZbbUrcNRw1w2Aqj6RSD3,360,360,1387
2023-02-05 21:00:00,20018,20043,8rh6u0MSNcSTZuljqc8A5OeSiPn1,360,360,1439
2023-02-05 14:00:00,20014,20009,u862IEtyIwPWoeVzhVdHv7DGsxP2,360,360,1439
2023-02-05 16:00:00,20052,20007,jLNDkQ8QeHVsIjsvo9UGqoU9dVx2,373,0,1455
2023-02-05 17:00:00,20009,20015,dzb1tZiywVOQpicgcPiUulqbLlf2,387,0,1510
2023-02-05 17:00:00,20009,20015,XGu6sJ1tWz5s7mAGnt15,387,387,1503
2023-02-05 15:00:00,20043,20056,BcaUdJraZedsy8F0rBbV6Oq865n1,387,0,1531
2023-02-05 17:00:00,20009,20054,nXUeMwWVzeT7fpMaSk0zSfXQwOa2,387,387,1555
2023-02-05 21:00:00,20018,20043,pyEDBhlKhWqdmGYC1bCP,414,414,1650
2023-02-05 15:00:00,20043,20056,6U6v7NQq2CcAKPniv398ufHgRcF2,428,0,1702
2023-02-05 12:00:00,20001,20043,UNxQu4oqW3XZe9W5mzJQuni47gF2,428,428,1708
2023-02-05 12:00:00,20001,20043,4kEKGTV633Mb2S9rwgIW9JFOeHR2,428,428,1710
2023-02-05 12:00:00,20001,20043,ORIQyFWSQuhSBRAeXGzAtL5aMgI2,428,428,1701
2023-02-05 12:00:00,20040,20018,A0yoOpTCBANZrZ9kWnZOHJ00sVn1,441,0,1745
2023-02-05 14:00:00,20019,20025,A665LJceIBedEDEwI9lscCiW75F2,441,0,1757
2023-02-05 14:00:00,20018,20025,snx564X64eOQBjWgxINyNqC6BF83,428,0,1735
2023-02-05 13:00:00,20032,20043,M8TXF4eUR3fyyJxp76bOp0Sos6v2,482,482,1969
2023-02-05 19:00:00,20025,20040,IMYk8BH3AVVy0rHJk0Zw0XfCzIl2,510,510,2091
2023-02-05 06:00:00,20005,20005,dJLwHYePgvX7IIczF4lMNaKDmLG3,510,55,2082
2023-02-05 18:00:00,20019,20019,UOQmsyo5mSZpY1uu74UHEjdySdf2,537,82,2201
2023-02-05 18:00:00,20018,20018,Qf6AXm7XQeM08ZwpPVeEft5vUCi1,537,82,2200
2023-02-04 23:00:00,20014,20021,4EpOmQGEykX9DOF0Nm0ActxHFc83,550,550,2222
2023-02-04 23:00:00,20014,20021,QlWNrsflFnhBK5iEjYNgyqK8i1L2,550,550,2230
2023-02-05 18:00:00,20018,20018,pr45vTaOMUNDpymjaVRlXkDjlkH3,550,96,2240
2023-02-05 16:00:00,20043,20009,8Enm7Zj3GpXBDjeEUCM8QFiMxZ22,619,164,2562
2023-02-05 16:00:00,20043,20009,tUXbHGe7N2RX77K0I7gS61cKbUf1,619,164,2530
2023-02-05 20:00:00,20019,20001,0mcjxrNPxBUIlEqCF8HkJfsRrFF3,632,632,2584
2023-02-05 20:00:00,20018,20001,riWuBotw27QOQnBuLbmsKLGNUuy1,632,632,2604
2023-02-05 21:00:00,20023,20054,TlEorGwaf9RInmW7BIKjscr9Z4L2,673,673,2819
2023-02-05 11:00:00,20041,20048,w6VWeKc4VdgAouMXZGYoh8mUqGt1,700,700,2925
2023-02-05 23:00:00,20019,20019,6ZjBvlz1d3hZQOYI9JYeItV5uyI3,769,769,3240
2023-02-05 23:00:00,20019,20018,lm23JlqicKOFbfFUMSxR,782,782,3249
2023-02-05 23:00:00,20019,20019,j1qCfZd2gpR0LwSdLPT9r0kYG3Q2,782,782,3264
2023-02-05 21:00:00,20023,20054,Uwn78NCArNdxoC3VWW6ZDYzYlZy1,796,796,3313
2023-02-05 14:00:00,20034,20034,ZkkeS6Xo3zRXgXb3ezfhzFZyJuD2,1096,641,4642
2023-01-16 20:00:00,20019,20014,IyPzqFMC8QWthdQ01WkSJMVhn7b2,741,287,3113
2023-01-16 20:00:00,20049,20043,JgySQU9qZwR8H083Y5n6eTvAeiJ2,87,87,229
2023-01-16 21:00:00,20019,20023,y5lNyQU90497SKZhLX3z,100,100,240
2023-01-16 16:00:00,20011,20010,PJE1EYSLhYUWzcgZ62JICL5tibf2,155,155,540
2023-01-16 07:00:00,20010,20007,nLHMPQ4TXqFqGOtjeGdt,155,155,531
2023-01-16 08:00:00,20051,20031,aUdwYzgPJ4SpuZduv0hzjrhisZx2,169,169,559
2023-01-16 16:00:00,20011,20010,EQP6rFClJ0b8djRdErjfQy1BAHi2,169,169,567
2023-01-16 17:00:00,20054,20026,aRWNjWiT5UNV3qy2SSFMqQeC4hg2,169,169,595
2023-01-16 20:00:00,20007,20034,qhf5DMb4HUL9IsJQrbGu,210,210,764
2023-01-16 20:00:00,20044,20051,8DON5BfnsoXTbJ4MOcAsJduGuHQ2,237,0,841
2023-01-16 23:00:00,20061,20061,p89y3zj1bORuxWrdY6oVzDTLX9P2,250,250,957
2023-01-16 10:00:00,20027,20049,HxstkEB2DyfnsGLP5BrdMKKivwl1,346,346,1363
2023-01-16 10:00:00,20027,20049,yy3hquam1AazWA4AFJmwsJ8Ibry1,346,346,1343
2023-01-16 20:00:00,20061,20061,sNMtkvxSODddVx7JLUsIe08dcQr2,387,387,1559
2023-01-22 18:00:00,20033,20033,mCWWCReH14gG6IGpC1aO5m8qK4H2,73,0,136
2023-01-22 20:00:00,20049,20043,JgySQU9qZwR8H083Y5n6eTvAeiJ2,87,0,218
2023-01-22 10:00:00,20023,20019,fVsyMFZmrWI3SQkXeyrs,100,50,279
2023-01-22 12:00:00,20054,20054,PQdU01vEunXrAio4vHVMmUXye2p1,100,50,250
2023-01-22 08:00:00,20014,20005,cI5Kl8e0u6cpitKqwY6O,100,50,274
2023-01-22 07:00:00,20008,20054,WHnQVw7OdYN5uIaCRO2wwYRHHTz2,100,50,258
2023-01-22 12:00:00,20023,20009,fnKVrlvurlR66TFSa5KRav6gRkr2,100,50,250
2023-01-22 12:00:00,20030,20061,36lnywV6Pvegup2pAKLS,100,50,293
2023-01-22 16:00:00,20009,20023,fnKVrlvurlR66TFSa5KRav6gRkr2,100,50,300
2023-01-22 12:00:00,20044,20041,DSfPCmGjIcQMLMjpNdyHBW7ONvf1,114,58,347
2023-01-22 12:00:00,20015,20009,6c8lsLNhbgFR6Nt1mbyg,128,64,398
2023-01-22 16:00:00,20019,20005,A0QZ0lCZnFhvakPmeu20OVYRitC2,128,64,377
2023-01-22 10:00:00,20048,20044,iNRTmyrPZPRCbKZE2Snib1nm1VV2,128,64,416
2023-01-22 07:00:00,20010,20026,Hb1ANbrDDOcNhn975Gti31AGOIv1,128,64,417
2023-01-22 00:00:00,20014,20053,bz3rb9idJaO4kkLEfjbfXxaQkne2,128,64,405
2023-01-22 14:00:00,20044,20053,QwdxR1I0L0RNj8BvF42R,128,64,406
2023-01-22 21:00:00,20026,20010,y9iCXsWZlFO66xBwhn2GyKBWjYj2,128,64,402
2023-01-22 03:00:00,20050,20029,dGaxZv6i4xTfiichZARb7VYaDGJ2,141,71,425
2023-01-22 22:00:00,20026,20006,RhTSjqZDjJXp0Ki7omdZanjEP2o1,141,71,439
2023-01-22 16:00:00,20019,20005,O0Vcijxys2MaXGtNO8sbCwP9WQ12,141,71,476
2023-01-22 16:00:00,20024,20041,Jk3OjVvD0vgCTLIPbjavjwfedH33,141,71,466
2023-01-22 17:00:00,20031,20033,fzuiNMxZ8ZPQtrlplO4W,141,71,479
2023-01-22 08:00:00,20050,20044,sdntLkkUvFX6Y75yMEt5mHaUaMk2,141,71,450
2023-01-22 19:00:00,20042,20050,IowhIWCBcYP3x89mewzk7MZLZEq1,155,78,488
2023-01-22 12:00:00,20030,20053,jW5Azm2bGHMB4u1CEDsoBC1Fxvn1,155,78,532
2023-01-22 08:00:00,20051,20030,aUdwYzgPJ4SpuZduv0hzjrhisZx2,155,78,528
2023-01-22 16:00:00,20041,20050,sdntLkkUvFX6Y75yMEt5mHaUaMk2,169,85,567
2023-01-22 22:00:00,20031,20051,aUdwYzgPJ4SpuZduv0hzjrhisZx2,169,85,593
2023-01-22 22:00:00,20031,20046,AYsJVfb51ARgURKIkslBbSCExRs2,169,85,591
2023-01-22 23:00:00,20014,20046,9LRAqfl9qkbA9kBuV7iOToq7a7C2,169,85,549
2023-01-22 23:00:00,20058,20034,ufsh7oj3X9hl87dIJXUd,169,85,592
2023-01-22 23:00:00,20014,20046,XU9WcVNTiobovYDP2dONY0fKuR73,169,85,548
2023-01-22 08:00:00,20010,20026,y9iCXsWZlFO66xBwhn2GyKBWjYj2,169,85,565
2023-01-22 11:00:00,20016,20010,A0QZ0lCZnFhvakPmeu20OVYRitC2,182,91,641
2023-01-22 14:00:00,20006,20054,PQdU01vEunXrAio4vHVMmUXye2p1,182,91,653
2023-01-22 19:00:00,20027,20010,eGuEEyU5scHwBBs8UpuB,196,99,676
2023-01-22 09:00:00,20034,20022,ufsh7oj3X9hl87dIJXUd,196,99,664
2023-01-22 14:00:00,20006,20020,A0QZ0lCZnFhvakPmeu20OVYRitC2,196,99,712
2023-01-22 14:00:00,20006,20020,O0Vcijxys2MaXGtNO8sbCwP9WQ12,196,99,718
2023-01-22 13:00:00,20054,20006,PQdU01vEunXrAio4vHVMmUXye2p1,210,105,746
2023-01-22 11:00:00,20016,20010,O0Vcijxys2MaXGtNO8sbCwP9WQ12,210,105,741
2023-01-22 18:00:00,20061,20052,36lnywV6Pvegup2pAKLS,210,105,761
2023-01-22 14:00:00,20043,20050,XUap2cLx15OuCe0m35a6dPgUL8o1,210,105,738
2023-01-22 20:00:00,20022,20034,qhf5DMb4HUL9IsJQrbGu,210,105,741
2023-01-22 10:00:00,20061,20026,86cV2b3eBnVoxk4wFV3KBIwVF9M2,210,105,773
2023-01-22 15:00:00,20010,20027,eGuEEyU5scHwBBs8UpuB,210,105,772
2023-01-22 16:00:00,20047,20030,0leoxNHXRpVDumnIG8EG5MbZkKn1,210,105,768
2023-01-22 15:00:00,20034,20015,m7ujhPklxJfnpMISf2jsUZrmAC22,223,112,808
2023-01-22 18:00:00,20033,20047,mCWWCReH14gG6IGpC1aO5m8qK4H2,223,112,839
2023-01-22 14:00:00,20063,20026,Kyp1nZZFliSJgprpnjzLAoOQd9y1,223,112,834
2023-01-22 17:00:00,20050,20032,IowhIWCBcYP3x89mewzk7MZLZEq1,223,112,810
2023-01-22 14:00:00,20056,20043,vVf8zOgetKdzpopCVwUdjy6FNwj1,237,119,857
2023-01-22 12:00:00,20043,20044,iSDogMjgqdNvRtv5sHQu2txYIql1,237,119,844
2023-01-22 11:00:00,20051,20044,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,237,119,857
2023-01-22 16:00:00,20043,20018,QnLJEVlTNFgTAR2p5MfZCtOi3ew1,237,119,890
2023-01-22 16:00:00,20043,20018,JpB00euQs2Wpm4zCJTjUlhWFYcn2,250,126,915
2023-01-22 14:00:00,20063,20026,Lde1fC9SHFXEEMsXTbEySKevBNK2,250,126,933
2023-01-22 14:00:00,20063,20026,t769v54EOXNqiq9EHlORpheTqBJ3,250,126,917
2023-01-22 17:00:00,20005,20048,mCWWCReH14gG6IGpC1aO5m8qK4H2,250,126,912
2023-01-22 03:00:00,20043,20002,52BbEjV52BP9EIi2l7Vs,250,126,921
2023-01-22 20:00:00,20056,20010,gjF8XOYcX7bzLp2nP1FzDIElH5U2,250,126,935
2023-01-22 19:00:00,20047,20042,BdZOVWlTzLMNMmbIaog5MMactuI3,250,126,953
2023-01-22 13:00:00,20010,20003,gRPuzcFHgUgxNRvT1SmxgqNu88K2,264,132,1007
2023-01-22 20:00:00,20056,20010,f5IOMsNHUnWkYkEpKVrQYFih3vt1,264,132,964
2023-01-22 13:00:00,20010,20003,ZUYi4V855QhDXM8svcc2JBwpaiu2,264,132,982
2023-01-22 15:00:00,20023,20040,Mi9ZbXWwbaaYzuMkYVKOeSbRfnJ3,278,140,1060
2023-01-22 15:00:00,20006,20006,ACIghfE6NIhPKIfhXze2UIzfyoj2,278,140,1060
2023-01-22 19:00:00,20032,20023,mCWWCReH14gG6IGpC1aO5m8qK4H2,278,140,1030
2023-01-22 15:00:00,20033,20019,7azoK0MuoqNWf13D8TitoztcP8W2,278,140,1025
2023-01-22 23:00:00,20061,20061,ejXJiaGcmRYCr4NH6XBd9lcq7Sb2,278,140,1077
2023-01-22 15:00:00,20043,20026,CEncnBl8cnV0EBmnIO0j1FqsJPe2,278,140,1059
2023-01-22 15:00:00,20043,20026,XEjrKExCMOUu1aKNt14sMpgJA8q2,278,140,1067
2023-01-22 13:00:00,20023,20018,iOvzVpsOe6MMUXYWPXlfy2XU3AZ2,291,146,1123
2023-01-22 14:00:00,20055,20010,GoOLDhZ1jAfm434e98ldJZDd26s1,291,146,1099
2023-01-22 14:00:00,20055,20010,JFOQwnadVgfsZZT5tsMklfzf1Sx2,291,146,1117
2023-01-22 23:00:00,20061,20061,yU6mIpOyKec99UwMmNu2PVOVqrn2,291,146,1085
2023-01-22 13:00:00,20014,20043,XUap2cLx15OuCe0m35a6dPgUL8o1,291,146,1085
2023-01-22 11:00:00,20038,20034,CJ1V6TeXbbYak66jE72a,291,146,1102
2023-01-22 14:00:00,20056,20043,XQlgZo93FJVht5eCICAZXLfiNC92,291,146,1128
2023-01-22 15:00:00,20035,20019,G41xDXlJOAWZ2bpaqsjojCcA1KB2,291,146,1119
2023-01-22 15:00:00,20043,20028,tluTfvp68fNeYrilg81F3D9Vbk63,291,146,1135
2023-01-22 11:00:00,20054,20048,DOkVIdWUCcYgO6iLzMd4HYI0eFy1,305,153,1151
2023-01-22 13:00:00,20023,20018,ugaPq7todBZ0AySQUbuQy7VTirl2,305,153,1143
2023-01-22 12:00:00,20041,20048,w6VWeKc4VdgAouMXZGYoh8mUqGt1,305,153,1167
2023-01-22 15:00:00,20043,20028,ATtxUbRbOJcpwxlI78OhDRrG9BP2,305,153,1147
2023-01-22 15:00:00,20033,20028,Zg8pyivV4UeGP48GNNVwiN7bIdy1,305,153,1194
2023-01-22 21:00:00,20009,20055,Ds4FHW7Jt4enG5GVRWMYQzFIVc72,319,160,1248
2023-01-22 12:00:00,20018,20044,QnLJEVlTNFgTAR2p5MfZCtOi3ew1,319,160,1258
2023-01-22 20:00:00,20023,20043,7P6BYyuskERwpatj5kSk51N6sfF2,319,160,1237
2023-01-22 20:00:00,20023,20043,10CozRm65B4HQHUru9JH,319,160,1225
2023-01-22 12:00:00,20018,20044,JpB00euQs2Wpm4zCJTjUlhWFYcn2,332,167,1314
2023-01-22 10:00:00,20010,20034,XGQUY8dvqXRqvPGSCzySl3aqoTy2,332,167,1299
2023-01-22 19:00:00,20043,20019,f5IOMsNHUnWkYkEpKVrQYFih3vt1,346,173,1362
2023-01-22 08:00:00,20043,20006,a3XyHuYE5Ve191B3jFQhdypxwwI3,360,180,1402
2023-01-22 19:00:00,20043,20019,gjF8XOYcX7bzLp2nP1FzDIElH5U2,360,180,1415
2023-01-22 21:00:00,20043,20005,7P6BYyuskERwpatj5kSk51N6sfF2,360,180,1403
2023-01-22 21:00:00,20043,20005,10CozRm65B4HQHUru9JH,360,180,1410
2023-01-22 18:00:00,20047,20051,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,373,187,1500
2023-01-22 12:00:00,20019,20043,2pjHlFf1nIb4tfQwzPiHgL0xsnc2,373,187,1469
2023-01-22 12:00:00,20018,20043,fiPfwN1cWDdtLgHDQIfZ,387,194,1537
2023-01-22 13:00:00,20010,20019,ATtxUbRbOJcpwxlI78OhDRrG9BP2,400,200,1583
2023-01-22 12:00:00,20009,20009,BNHXwgsmusXpjSR1jdCgyXbYkYs1,400,200,1571
2023-01-22 11:00:00,20024,20063,GoOLDhZ1jAfm434e98ldJZDd26s1,400,200,1590
2023-01-22 10:00:00,20017,20043,Snf61g8xIESkI0ffAb4vNLtzRHH2,400,200,1615
2023-01-22 12:00:00,20009,20009,70qjH08bUdYhwikI3l9TMaDR1B32,400,200,1578
2023-01-22 12:00:00,20054,20043,1XpPVnRPNr5RzBlp0lGD,400,200,1611
2023-01-22 13:00:00,20010,20018,tluTfvp68fNeYrilg81F3D9Vbk63,400,200,1603
2023-01-22 14:00:00,20043,20010,fiPfwN1cWDdtLgHDQIfZ,400,200,1617
2023-01-22 14:00:00,20043,20010,2pjHlFf1nIb4tfQwzPiHgL0xsnc2,414,208,1629
2023-01-22 17:00:00,20028,20028,ATtxUbRbOJcpwxlI78OhDRrG9BP2,428,214,1731
2023-01-22 17:00:00,20028,20028,tluTfvp68fNeYrilg81F3D9Vbk63,441,221,1762
