port_id,port_name,lat,lng,installation_day,city_id,ward,station,distance,capacity,payment_amount,KEY_CODE
10434,AM夕陽ヶ丘セカンド,34.6598632,135.5165664,2022-07-11,osaka,天王寺区,四天王寺前夕陽ヶ丘駅,220.3020536943222,3.0,6600.0,5135749112.0
10435,Do新町ビル,34.67757,135.492758,2022-07-08,osaka,西区,西大橋駅,278.3679914831484,7.0,15400.0,5235031914.0
10436,Do新町ビル Ⅱ,34.6778658,135.4928176,2022-07-15,osaka,西区,西大橋駅,303.3731940265008,2.0,6600.0,5235031914.0
10437,エミービル,34.6789901,135.4988989,2022-07-06,osaka,中央区,本町駅,349.3123605895378,8.0,24200.0,5235031924.0
10438,グロース西心斎橋ビル　駐輪場,34.6704009,135.4972386,2022-07-29,osaka,中央区,難波駅,357.07656859055066,4.0,11000.0,5235030924.0
10439,グロース西心斎橋ビル　南側壁,34.670432,135.4974012,2022-07-12,osaka,中央区,難波駅,361.06166344172846,3.0,6600.0,5235030924.0
10440,グロース北浜ビルディング　エントランス右横,34.6904341,135.5057646,2022-07-08,osaka,中央区,北浜駅,172.32495359845282,2.0,4400.0,5235042034.0
10441,グロース北浜ビルディング　自動販売機横,34.6903225,135.5057771,2022-07-13,osaka,中央区,北浜駅,182.5876631976595,18.0,39600.0,5235042034.0
10442,コア日本橋,34.660768,135.5068646,2022-07-13,osaka,浪速区,難波駅,398.0395487400985,3.0,5940.0,5135749023.0
10443,ジェイプライド難波南,34.6547887,135.4990302,2022-07-27,osaka,浪速区,大国町駅,116.56195585424987,2.0,5940.0,5135738942.0
10444,ラ・フォーレ東野田Ⅱ,34.6985118,135.5255865,2022-07-08,osaka,都島区,大阪城北詰駅,392.854686095948,3.0,5940.0,5235043233.0
10445,第3ワールドビル,34.693018873869875,135.511684300629,2022-07-06,osaka,北区,なにわ橋駅,304.60436011264414,4.0,13200.0,5235043022.0
10446,敷津タクシー営業所,34.6566488,135.4967281,2022-07-20,osaka,浪速区,大国町駅,188.78733244065293,4.0,9900.0,5135738943.0
10447,京橋マンション,34.6978509,135.5280198,2022-07-06,osaka,都島区,京橋駅,230.84805288587128,3.0,4400.0,5235043231.0
10448,心斎橋アトリアムビル,34.6734319,135.4983103,2022-07-13,osaka,中央区,四ツ橋駅,204.46669279262727,3.0,6600.0,5235030944.0
10449,レオンコンフォート本町東Ⅲ,34.6820159,135.5135374,2022-07-06,osaka,中央区,谷町四丁目駅,338.5601950159583,2.0,4950.0,5235041133.0
10450,レオンコンフォート京橋,34.6967463,135.5284258,2022-07-08,osaka,都島区,京橋駅,211.7582119995636,6.0,6600.0,5235043232.0
