port_id,port_name,lat,lng,installation_day,city_id,ward,station,distance,capacity,payment_amount,KEY_CODE
9040184,鹿苑寺（金閣寺）,35.0387548730936,135.731876318877,2022-09-26,kyoto,北区,北野白梅町駅,1265.2176023632956,12.0,16500.0,5235454841.0
9040185,Kamon Inn 東寺ひょうたん,34.9809973,135.7440846,2022-08-30,kyoto,南区,東寺駅,788.6288624405067,2.0,2640.0,5235357941.0
9040186,プレサンス京大南,35.0174453,135.7736906,2022-09-09,kyoto,左京区,神宮丸太町駅,219.3396939567424,3.0,6600.0,5235462122.0
9040187,べラジオ京都壬生イーストゲート,34.9995729,135.7342839,2022-09-06,kyoto,中京区,西院駅,417.114422506362,8.0,16500.0,5235359843.0
9040188,べラジオ京都壬生ウエストゲート,34.9995366,135.7339027,2022-09-06,kyoto,中京区,西院駅,420.9714363143459,8.0,16500.0,5235359843.0
9040189,ベラジオ西陣聚楽Ⅱ,35.0286769,135.7430457,2022-09-06,kyoto,上京区,北野白梅町駅,1088.054869116517,2.0,4950.0,5235453914.0
9040191,ブランネージュ烏丸五条,34.9950997,135.760987,2022-09-09,kyoto,下京区,五条駅,133.4379107750527,3.0,5720.0,5235369024.0
9040192,ブランネージュ二条城北,35.0183456,135.7490749,2022-09-09,kyoto,上京区,二条城前駅,737.8497555738384,4.0,7150.0,5235452922.0
9040193,ブランネージュ銀閣寺道,35.028325,135.7911818,2022-09-09,kyoto,左京区,元田中駅,1164.9708547797795,3.0,5720.0,5235463314.0
9040194,Lull KYOTO,35.0143157,135.7650491,2022-09-07,kyoto,中京区,丸太町駅,504.8550218991572,5.0,7700.0,5235461131.0
9040195,ザパーク八条源町,34.9843893,135.7435294,2022-09-09,kyoto,南区,東寺駅,977.5555288562484,8.0,11000.0,5235358912.0
9040196,VineOakAgeha,35.0303291,135.7559699,2022-09-27,kyoto,上京区,今出川駅,333.23662534538704,8.0,16500.0,5235463032.0
9040197,SWISS京都堀川EAST,35.023623,135.7525241,2022-09-27,kyoto,上京区,今出川駅,876.4289180091998,6.0,6600.0,5235462033.0
9040198,SO Kyoto Fushimi Inari,34.967072715524154,135.76861138165722,2022-09-30,kyoto,伏見区,稲荷駅,230.3791846902762,2.0,2640.0,5235366112.0
9040199,コーポアドヴァンス,34.9670245,135.7685826,2022-09-14,kyoto,伏見区,稲荷駅,230.60846577693744,3.0,3520.0,5235366112.0
9040200,総合型選抜専門塾AOI 京都校,35.001306,135.7602981,2022-09-14,kyoto,下京区,四条駅,86.54419676621859,3.0,4400.0,5235460022.0
9040201,Superjpm寺町 南側,35.0015786,135.7668117,2022-10-17,kyoto,下京区,河原町駅,318.56364987444334,4.0,6600.0,5235460112.0
9040202,Superjpm寺町 北側,35.0015242,135.766693,2022-10-21,kyoto,下京区,河原町駅,330.1605989797491,2.0,2970.0,5235460112.0
9040203,Superjpm三条室町2,35.0082795,135.7579825,2022-10-21,kyoto,中京区,烏丸御池駅,173.03107506157014,2.0,2970.0,5235460043.0
9040204,Superjpm杉屋町,34.9988639,135.7636184,2022-09-16,kyoto,下京区,四条駅,492.50944648060926,3.0,3300.0,5235369133.0
9040205,Superjpm柳馬場,34.9986331,135.7639327,2022-09-20,kyoto,下京区,清水五条駅,485.48383988040194,5.0,7700.0,5235369133.0
9040206,Superjpm五条坂,34.9948818,135.7761616,2022-09-16,kyoto,東山区,清水五条駅,704.0584315083344,2.0,2640.0,5235369213.0
9040207,GOODパーク西院,35.0060404,135.7317286,2022-09-16,kyoto,右京区,西大路三条駅,230.9389248848315,2.0,2640.0,5235450841.0
9040208,Kamon Inn相深１,34.9725028,135.7691667,2022-10-25,kyoto,伏見区,鳥羽街道駅,231.54546770584244,4.0,4400.0,5235366141.0
9040209,Kamon Inn Family eTemple,34.981406,135.7444914,2022-10-26,kyoto,南区,東寺駅,762.3943254081064,6.0,7920.0,5235357943.0
9040210,Kamon Inn東寺道,34.9817892,135.7509689,2022-09-28,kyoto,南区,東寺駅,277.1624835332981,2.0,2640.0,5235367033.0
9040211,Kamon Inn東寺東,34.9831723,135.749493,2022-09-28,kyoto,南区,東寺駅,480.0102392867988,2.0,2640.0,5235357944.0
9040212,Kamon Inn東山五条,34.9931388,135.775723,2022-09-28,kyoto,東山区,清水五条駅,761.9526046212234,4.0,5280.0,5235369211.0
9040213,エクセレント衣笠　駐車場通路,35.0308532,135.7316476,2022-09-16,kyoto,北区,北野白梅町駅,387.2415106652526,2.0,3300.0,5235453841.0
9040214,グランシャトレー,35.0024091,135.7650754,2022-09-16,kyoto,下京区,河原町駅,392.8006860227195,3.0,1650.0,5235460113.0
9040215,エクセレント衣笠　エントランス階段横,35.0307637,135.7317509,2022-09-16,kyoto,北区,北野白梅町駅,378.4776837564699,4.0,5500.0,5235453841.0
9040216,フルーツパーク千本寺之内,35.0340721,135.7414615,2022-10-05,kyoto,上京区,北野白梅町駅,1193.7489550309049,4.0,6600.0,5235454912.0
9040217,サニータウン,34.9890715,135.749945,2022-11-07,kyoto,下京区,京都駅,801.7977667947279,4.0,5500.0,5235358942.0
9040218,鳴海餅本店,35.01994,135.75141,2022-10-17,kyoto,上京区,二条城前駅,894.7879733766446,4.0,4400.0,5235462013.0
9040219,京都市左京区一乗寺西浦畑町60−1,35.046011,135.7936633,2022-10-07,kyoto,左京区,修学院駅,519.2101829179667,2.0,1650.0,5235465332.0
9040220,The Bespoke,35.0349687,135.7432532,2022-10-07,kyoto,上京区,北野白梅町駅,1383.6821135718164,4.0,2750.0,5235454912.0
9040221,THE KYOTO澄華,34.975078,135.7573742,2022-10-05,kyoto,南区,九条駅,432.9475351756749,4.0,8250.0,5235367021.0
9040222,GARNET RESIDENCE下鴨,35.0438949,135.7729223,2022-10-05,kyoto,左京区,松ヶ崎駅,890.6566349923892,2.0,3300.0,5235465124.0
9040223,アベントゥーライフKYOTO BASE,34.9831987,135.7245706,2022-10-14,kyoto,南区,西大路駅,732.3151116336754,16.0,0.0,5235357744.0
9040224,Hotel Zipangu Goshonishi,35.02038,135.75415,2022-10-17,kyoto,上京区,丸太町駅,783.8924893013892,5.0,7700.0,5235462014.0
9040225,コスモ5 通路側,35.0026085,135.7544387,2022-10-07,kyoto,下京区,四条駅,483.1350961775767,3.0,0.0,5235460014.0
9040226,コスモ5 物件奥側,35.0028155,135.754442,2022-10-07,kyoto,下京区,四条駅,487.1758282461953,3.0,0.0,5235460014.0
9040227,ホテルイルヴェルデ京都,34.9914672,135.7646924,2022-11-01,kyoto,下京区,七条駅,280.02333472026544,4.0,5500.0,5235368133.0
9040228,京都府京都市東山区東分木町268,35.0094869,135.7878489,2022-11-02,kyoto,東山区,蹴上駅,318.35532574553565,3.0,1980.0,5235461311.0
9040229,あずきや,35.0094795,135.7879321,2022-11-02,kyoto,東山区,蹴上駅,311.94804741926487,3.0,1980.0,5235461311.0
9040230,シャトル下鴨,35.0442532,135.7748751,2022-10-26,kyoto,左京区,松ヶ崎駅,817.9925531908499,2.0,1980.0,5235465124.0
9040231,抹茶堂　京都清水産寧坂,34.9969077,135.7807753,2022-10-20,kyoto,東山区,祇園四条駅,1047.7772310945757,3.0,3000.0,5235369232.0
9040232,吉啓織物株式会社,35.0354414,135.744262,2022-11-02,kyoto,上京区,鞍馬口駅,1375.277493609999,4.0,2750.0,5235454923.0
9040233,アーバンフラッツ四条西洞院,35.00338,135.75506,2022-10-24,kyoto,下京区,四条駅,451.3967110636421,2.0,3960.0,5235460014.0
9040234,花築　京都河原町ホテル,35.001279,135.7685971,2022-11-17,kyoto,下京区,河原町駅,281.1417895893845,7.0,13200.0,5235460112.0
9040235,花築　青楓ホテル,35.0019947,135.7312698,2022-11-17,kyoto,右京区,西院駅,177.72882872111987,3.0,3520.0,5235450821.0
9040236,サンフローラ下鴨東,35.0374896,135.7774202,2022-10-28,kyoto,左京区,元田中駅,450.0969936906608,6.0,18480.0,5235464213.0
9040237,CABIN三条AQUA,35.0075545,135.7727082,2022-11-02,kyoto,東山区,三条駅,80.61758674485424,3.0,2800.0,5235460144.0
9040238,リノパーキング清水寺前,34.9949555,135.7810365,2022-11-02,kyoto,東山区,清水五条駅,1127.9193514646972,6.0,6600.0,5235369214.0
9040239,ヴィラ・ジュエル,35.0353349,135.7445185,2022-11-02,kyoto,上京区,鞍馬口駅,1353.0042443301536,4.0,2750.0,5235454921.0
9040240,TSUKIMI HOTEL,35.0008857,135.7784418,2022-11-17,kyoto,東山区,祇園四条駅,643.8017370593788,5.0,6000.0,5235460212.0
9040241,京都府京都市上京区大宮通鞍馬口下る東入新ン町591,35.037032,135.7493971,2022-11-17,kyoto,上京区,鞍馬口駅,905.987772677836,3.0,1650.0,5235454924.0
9040242,プレサンスTHE　KYOTO　粋都,34.9744595,135.7572044,2022-11-04,kyoto,南区,十条駅,426.511891622561,8.0,13200.0,5235366043.0
9040243,松ケ崎堀町2 駐車場,35.0521642,135.781883,2022-11-17,kyoto,左京区,松ヶ崎駅,568.3705756279867,4.0,2500.0,5235466223.0
9040244,ミューズイレブン,35.0073598,135.7343167,2022-12-01,kyoto,,西大路三条駅,197.81999622207903,10.0,8800.0,5235450843.0
9040245,サンシティ車坂,34.9748364,135.7785457,2022-12-01,kyoto,伏見区,鳥羽街道駅,779.6972380844637,5.0,2750.0,5235366234.0
9040246,下京区桝屋町御幸町通高辻下る467,34.9997025,135.7663048,2022-12-02,kyoto,下京区,清水五条駅,371.4582069300828,18.0,17600.0,5235369134.0
9040248,プレサンスTHE　KYOTO東福寺WEST,34.9784495,135.7642039,2022-11-22,kyoto,南区,九条駅,405.7933928147501,8.0,14850.0,5235367113.0
9040251,清水三年坂 Home in KYOTO,34.9964727,135.7816182,2022-12-02,kyoto,東山区,祇園四条駅,1138.0480272482712,2.0,1600.0,5235369241.0
9040252,スールバリエ　ルネス壬生川,34.9922703,135.7458073,2022-12-01,kyoto,下京区,丹波口駅,642.4327454785498,4.0,3200.0,5235359921.0
9040253,京都市上京区若松町349,35.0273237,135.74098,2022-11-29,kyoto,上京区,北野白梅町駅,890.5506813396312,8.0,8000.0,5235453914.0
9040255,アローズマンション,35.0402441,135.7491007,2022-12-16,kyoto,北区,北大路駅,931.6815010583812,5.0,2500.0,5235454944.0
9040256,大泉寺北側駐車場,35.0372766,135.7580989,2022-12-16,kyoto,上京区,鞍馬口駅,146.3977752445159,9.0,9000.0,5235464023.0
9040257,STAY Inn KOTO,34.9697651,135.7683845,2022-12-16,kyoto,伏見区,伏見稲荷駅,87.27825103081793,3.0,1760.0,5235366114.0
9040258,Super pouvoir KYOTO,34.9841892,135.7490531,2022-12-16,kyoto,南区,東寺駅,596.0171476944707,10.0,5000.0,5235358922.0
9040259,京都トヨタ大石橋寮,34.9789473,135.7592472,2022-12-16,kyoto,南区,九条駅,71.80760660422027,6.0,5280.0,5235367023.0
9040260,マンション紫峰,35.0393558,135.7574464,2022-12-16,kyoto,北区,鞍馬口駅,368.3267542752095,5.0,3000.0,5235464041.0
9040261,ROCAReTA FOR HAIR 千本丸太町店,35.0182578,135.7410689,2023-01-17,kyoto,中京区,二条駅,666.9218788966419,5.0,5000.0,5235452912.0
9040263,ナカムラフーズ,35.0199729,135.7490021,2022-12-16,kyoto,,二条城前駅,915.9201823420944,3.0,2400.0,5235452924.0
9040264,ROCAReTA FOR HAIR 四条大宮店,35.001193,135.7491976,2023-01-17,kyoto,下京区,四条大宮駅,239.0075681249384,8.0,8000.0,5235450922.0
9040265,京阪三条駅_出入口横,35.008526,135.772522,2023-01-05,kyoto,東山区,三条駅,39.24841434099428,0.0,53900.0,5235461122.0
9040266,コーポ東洞院,35.01309,135.76105,2023-01-06,kyoto,中京区,丸太町駅,242.3251336237276,3.0,3300.0,5235461042.0
9040267,ホテルビスタプレミオ京都 河原町通り,35.0080197,135.7680734,2023-01-06,kyoto,中京区,京都市役所前駅,347.6879911938035,4.0,8800.0,5235460134.0
9040269,京都イマージアムビル,35.0043051,135.7701004,2023-01-07,kyoto,下京区,河原町駅,112.08164024234446,3.0,1980.0,5235460141.0
9040270,グルモンドビル,35.0040355,135.7703029,2023-01-05,kyoto,下京区,河原町駅,117.5991812085218,3.0,1980.0,5235460123.0
9040271,コーポサンプラザ,35.01756,135.77873,2022-12-28,kyoto,左京区,神宮丸太町駅,612.9056940469467,3.0,1650.0,5235462212.0
9040272,京都市下京区中堂寺前田町9-12,34.99517,135.74622,2023-01-16,kyoto,下京区,丹波口駅,432.6964109129858,7.0,4620.0,5235359923.0
9040273,キョウリンクJR二条駅東パーキング,35.0103468,135.743295,2023-01-17,kyoto,中京区,二条駅,230.01533365695715,4.0,2400.0,5235451912.0
9040274,KRP西屋外駐輪場,34.9958036,135.7378164,2023-01-17,kyoto,下京区,丹波口駅,428.8015761679075,5.0,5500.0,5235359913.0
9040275,キョウリンク一乗寺西水干町パーキング,35.0389516,135.7856034,2023-01-17,kyoto,左京区,茶山駅,131.52229053028918,4.0,2400.0,5235464242.0
9040276,キョウリンク一乗寺地蔵本町パーキング,35.0414408,135.7834719,2023-01-17,kyoto,左京区,茶山駅,377.3130817197485,6.0,3600.0,5235464243.0
9040277,キョウリンク西ノ京永本町パーキング,35.0127696,135.7392879,2023-01-17,kyoto,中京区,二条駅,234.9146596504125,10.0,6000.0,5235451931.0
9040278,キョウリンク西大路五条南パーキング,34.9952254,135.7335174,2023-01-17,kyoto,下京区,丹波口駅,820.8309072392951,5.0,3000.0,5235359823.0
9040279,サーティフル二条,35.01545,135.72977,2023-01-16,kyoto,中京区,円町駅,314.70321895273776,5.0,1500.0,5235451834.0
9040280,下京区若宮通六条上る上若宮町90,34.99437,135.75604,2023-02-03,kyoto,下京区,五条駅,337.2234256063602,5.0,3000.0,5235369014.0
9040281,Eau de Vie烏丸通,34.99815,135.75904,2023-01-16,kyoto,下京区,五条駅,414.13606825857767,6.0,7200.0,5235369043.0
9040282,粟田山荘,35.0079639,135.7839822,2023-01-17,kyoto,東山区,東山駅,361.93014575478713,10.0,12000.0,5235460243.0
9040283,鳥居屋,34.9858069,135.7685313,2023-02-09,kyoto,京都市東山区,東福寺駅,450.9006638501947,5.0,4000.0,5235368114.0
9040284,BADGE kyoto door,34.9868504,135.7622292,2023-02-09,kyoto,京都市下京区,京都駅,169.334290816355,10.0,11000.0,5235368024.0
9040285,べラジオ烏丸東,34.99928,135.76145,2023-02-09,kyoto,京都市下京区,四条駅,332.4361225963844,7.0,11550.0,5235369044.0
9040286,高橋練染株式会社,35.0095213,135.7218495,2023-02-09,kyoto,京都市右京区,山ノ内駅,166.45525333593488,4.0,1600.0,5235451721.0
9040287,べラジオ二条城前,35.01208,135.75502,2023-02-07,kyoto,京都市中京区,二条城前駅,366.65753061286455,2.0,6600.0,5235461014.0
9040288,レ・コネクション本社ビル,34.9878607,135.7533034,2023-02-09,kyoto,京都市下京区,京都駅,485.8728302340306,4.0,2200.0,5235368032.0
9040289,京都トラベラーズ・イン,35.0117708,135.7840281,2023-02-10,kyoto,京都市左京区,東山駅,422.6861079537262,7.0,9240.0,5235461223.0
9040291,奏 松原御幸町 もみじ邸,34.99896,135.76594,2023-02-06,kyoto,京都市下京区,清水五条駅,339.45856797732733,3.0,1650.0,5235369134.0
9040292,奏 京都駅前,34.98189,135.76117,2023-02-03,kyoto,京都市南区,京都駅,369.168860049832,3.0,1650.0,5235367044.0
9040293,プレサンス二条城北聚楽,35.01749,135.74939,2023-02-06,kyoto,京都市上京区,二条城前駅,638.6394626068258,3.0,4950.0,5235452922.0
9040294,プレサンス京都駅前,34.98752,135.76258,2023-02-03,kyoto,京都市下京区,京都駅,248.07945173392028,5.0,8250.0,5235368131.0
9040298,東横INN京都二条城南,35.0077841,135.7521243,2023-02-03,kyoto,京都市中京区,二条城前駅,468.982649174252,5.0,6600.0,5235460033.0
9040304,マンション花ノ木,35.0437127,135.7926719,2023-02-10,kyoto,京都市左京区,一乗寺駅,485.3000474041242,4.0,1600.0,5235465312.0
9040305,べラジオ四条烏丸Ⅱ,35.00441,135.75839,2023-02-09,kyoto,京都市中京区,烏丸駅,232.414651170106,3.0,4950.0,5235460041.0
9040306,本町マンション,34.9860752,135.7701199,2023-02-10,kyoto,京都市東山区,東福寺駅,463.58291346479535,4.0,1600.0,5235368123.0
